Time (sec);Temperature 1 (C);Temperature 2 (C);Set point (C);Relay 1;Relay 2
2547;318;124.9;300;0;0
2548;318;124.9;300;0;0
2549;318;124.9;300;0;0
2550;318.1;124.9;300;0;0
2551;318.1;124.9;300;0;0
2552;318.3;124.9;300;0;0
2553;318.3;124.9;300;0;0
2554;318.3;124.9;300;0;0
2555;318.3;124.9;300;0;0
2556;318.3;124.9;300;0;0
2557;318.3;124.9;300;0;0
2558;318.3;124.9;300;0;0
2559;318.3;124.9;300;0;0
2560;318.3;124.9;300;0;0
2561;318.3;124.9;300;0;0
2562;318.3;124.9;300;0;0
2563;318.3;124.9;300;0;0
2564;318.4;124.9;300;0;0
2565;318.4;124.9;300;0;0
2566;318.4;124.9;300;0;0
2567;318.3;124.9;300;0;0
2568;318.3;124.9;300;0;0
2569;318.3;124.9;300;0;0
2570;318.3;124.9;300;0;0
2571;318.3;124.9;300;0;0
2572;318.4;124.9;300;0;0
2573;318.4;124.9;300;0;0
2574;318.4;124.9;300;0;0
2575;318.4;124.9;300;0;0
2576;318.4;124.9;300;0;0
2577;318.5;124.9;300;0;0
